order_item_id,order_id,menu_item_id,item_name,category,quantity,unit_price,line_total
9442,103026,17,Cheeseburger,Entree,1,16.88,16.88
9443,103026,33,Tiramisu,Dessert,1,9.51,9.51
9444,103026,60,Espresso (Vegan),Beverage,1,3.55,3.55
9445,103027,22,Salmon Bowl,Entree,1,27.28,27.28
9446,103027,24,Chicken Parmesan,Entree,3,15.97,47.91
9447,103027,2,Crispy Calamari,Appetizer,1,6.23,6.23
9448,103027,42,White Wine Glass,Beverage,1,3.39,3.39
9449,103027,44,Milkshake,Beverage,1,5.34,5.34
9450,103027,3,Loaded Nachos,Appetizer,1,7.82,7.82
9451,103028,20,Chicken Alfredo,Entree,1,13.14,13.14
9452,103028,21,Ribeye Steak,Entree,2,29.02,58.04
9453,103029,60,Espresso (Vegan),Beverage,2,3.57,7.14
9454,103029,1,Garlic Knots,Appetizer,1,11.0,11.0
9455,103030,8,Deviled Eggs,Appetizer,1,6.85,6.85
9456,103030,23,Veggie Stir Fry,Entree,1,19.39,19.39
9457,103030,24,Chicken Parmesan,Entree,1,15.96,15.96
9458,103030,38,Craft Coffee,Beverage,1,8.27,8.27
9459,103030,35,House Soda,Beverage,1,6.04,6.04
9460,103031,5,Bruschetta,Appetizer,1,10.96,10.96
9461,103031,25,Short Rib Sandwich,Entree,1,32.2,32.2
9462,103032,42,White Wine Glass,Beverage,1,3.32,3.32
9463,103032,17,Cheeseburger,Entree,1,17.48,17.48
9464,103032,44,Milkshake,Beverage,2,5.54,11.08
9465,103032,28,Beef Ramen,Entree,1,14.79,14.79
9466,103033,3,Loaded Nachos,Appetizer,1,8.07,8.07
9467,103033,25,Short Rib Sandwich,Entree,1,32.27,32.27
9468,103033,22,Salmon Bowl,Entree,1,26.11,26.11
9469,103034,6,Spinach Artichoke Dip,Appetizer,1,11.06,11.06
9470,103034,28,Beef Ramen,Entree,1,15.23,15.23
9471,103034,41,Red Wine Glass,Beverage,1,8.83,8.83
9472,103034,24,Chicken Parmesan,Entree,2,15.96,31.92
9473,103034,39,Espresso,Beverage,1,9.89,9.89
9474,103035,1,Garlic Knots,Appetizer,1,10.81,10.81
9475,103035,57,Bruschetta (Vegan),Appetizer,1,13.39,13.39
9476,103035,16,BBQ Chicken Pizza,Entree,1,23.28,23.28
9477,103036,59,Craft Coffee (Spicy),Beverage,1,9.79,9.79
9478,103036,22,Salmon Bowl,Entree,1,25.99,25.99
9479,103036,6,Spinach Artichoke Dip,Appetizer,1,10.96,10.96
9480,103036,52,Side Rice,Side,1,4.21,4.21
9481,103037,22,Salmon Bowl,Entree,2,26.4,52.8
9482,103038,40,IPA Pint,Beverage,1,7.92,7.92
9483,103038,20,Chicken Alfredo,Entree,1,13.64,13.64
9484,103039,6,Spinach Artichoke Dip,Appetizer,1,10.9,10.9
9485,103039,17,Cheeseburger,Entree,2,17.94,35.88
9486,103039,42,White Wine Glass,Beverage,1,3.38,3.38
9487,103039,15,Margherita Pizza,Entree,1,26.3,26.3
9488,103040,20,Chicken Alfredo,Entree,1,13.74,13.74
9489,103040,53,Coleslaw,Side,1,4.8,4.8
9490,103041,33,Tiramisu,Dessert,2,9.38,18.76
9491,103041,6,Spinach Artichoke Dip,Appetizer,2,10.58,21.16
9492,103041,22,Salmon Bowl,Entree,1,27.13,27.13
9493,103041,7,Mozzarella Sticks,Appetizer,1,12.71,12.71
9494,103042,36,Iced Tea,Beverage,1,7.61,7.61
9495,103043,59,Craft Coffee (Spicy),Beverage,1,10.02,10.02
9496,103043,4,Buffalo Wings,Appetizer,1,7.57,7.57
9497,103043,42,White Wine Glass,Beverage,1,3.46,3.46
9498,103044,15,Margherita Pizza,Entree,1,25.87,25.87
9499,103044,28,Beef Ramen,Entree,1,15.07,15.07
9500,103044,34,Brownie Skillet,Dessert,1,11.69,11.69
9501,103045,20,Chicken Alfredo,Entree,1,13.61,13.61
9502,103045,40,IPA Pint,Beverage,1,7.67,7.67
9503,103045,15,Margherita Pizza,Entree,1,26.25,26.25
9504,103045,28,Beef Ramen,Entree,1,15.3,15.3
9505,103046,17,Cheeseburger,Entree,1,17.75,17.75
9506,103046,24,Chicken Parmesan,Entree,1,15.86,15.86
9507,103046,43,Sparkling Water,Beverage,1,5.05,5.05
9508,103046,8,Deviled Eggs,Appetizer,1,6.52,6.52
9509,103047,19,Fish Tacos,Entree,1,29.2,29.2
9510,103047,57,Bruschetta (Vegan),Appetizer,1,13.29,13.29
9511,103047,3,Loaded Nachos,Appetizer,1,7.91,7.91
9512,103047,29,Chocolate Cake,Dessert,1,11.4,11.4
9513,103047,44,Milkshake,Beverage,1,5.24,5.24
9514,103048,42,White Wine Glass,Beverage,1,3.51,3.51
9515,103048,53,Coleslaw,Side,1,4.6,4.6
9516,103048,5,Bruschetta,Appetizer,1,11.49,11.49
9517,103048,24,Chicken Parmesan,Entree,1,16.62,16.62
9518,103049,24,Chicken Parmesan,Entree,1,15.76,15.76
9519,103049,47,Kids Cheese Pizza,Kids,1,6.47,6.47
9520,103049,44,Milkshake,Beverage,1,5.26,5.26
9521,103049,13,Kale Crunch Salad,Salad,1,8.3,8.3
9522,103049,37,Lemonade,Beverage,1,10.03,10.03
9523,103050,21,Ribeye Steak,Entree,1,27.97,27.97
9524,103050,5,Bruschetta,Appetizer,1,11.47,11.47
9525,103050,35,House Soda,Beverage,1,6.05,6.05
9526,103051,20,Chicken Alfredo,Entree,1,13.36,13.36
9527,103051,27,Falafel Plate,Entree,1,15.02,15.02
9528,103052,37,Lemonade,Beverage,2,9.93,19.86
9529,103052,60,Espresso (Vegan),Beverage,1,3.68,3.68
9530,103052,42,White Wine Glass,Beverage,1,3.4,3.4
9531,103052,54,Side Salad,Side,1,8.9,8.9
9532,103053,29,Chocolate Cake,Dessert,1,11.36,11.36
9533,103053,43,Sparkling Water,Beverage,1,4.86,4.86
9534,103053,23,Veggie Stir Fry,Entree,1,19.73,19.73
9535,103054,23,Veggie Stir Fry,Entree,1,20.14,20.14
9536,103054,59,Craft Coffee (Spicy),Beverage,1,9.82,9.82
9537,103054,17,Cheeseburger,Entree,1,17.72,17.72
9538,103055,28,Beef Ramen,Entree,2,15.22,30.44
9539,103055,6,Spinach Artichoke Dip,Appetizer,1,10.65,10.65
9540,103055,20,Chicken Alfredo,Entree,1,13.59,13.59
9541,103056,38,Craft Coffee,Beverage,2,8.18,16.36
9542,103056,7,Mozzarella Sticks,Appetizer,1,12.78,12.78
9543,103056,20,Chicken Alfredo,Entree,3,13.19,39.57
9544,103057,44,Milkshake,Beverage,1,5.39,5.39
9545,103057,22,Salmon Bowl,Entree,3,27.35,82.05
9546,103057,27,Falafel Plate,Entree,1,14.91,14.91
9547,103057,13,Kale Crunch Salad,Salad,1,8.1,8.1
9548,103057,9,Caesar Salad,Salad,1,10.87,10.87
9549,103058,35,House Soda,Beverage,1,5.98,5.98
9550,103058,44,Milkshake,Beverage,1,5.58,5.58
9551,103058,60,Espresso (Vegan),Beverage,1,3.66,3.66
9552,103058,25,Short Rib Sandwich,Entree,1,32.69,32.69
9553,103059,35,House Soda,Beverage,1,6.0,6.0
9554,103059,18,Mushroom Swiss Burger,Entree,1,25.04,25.04
9555,103059,36,Iced Tea,Beverage,1,7.68,7.68
9556,103060,38,Craft Coffee,Beverage,2,7.93,15.86
9557,103060,21,Ribeye Steak,Entree,1,28.16,28.16
9558,103060,36,Iced Tea,Beverage,1,7.32,7.32
9559,103061,41,Red Wine Glass,Beverage,1,8.75,8.75
9560,103061,19,Fish Tacos,Entree,1,27.84,27.84
9561,103061,20,Chicken Alfredo,Entree,2,13.68,27.36
9562,103062,17,Cheeseburger,Entree,1,17.34,17.34
9563,103062,27,Falafel Plate,Entree,1,14.68,14.68
9564,103062,43,Sparkling Water,Beverage,1,4.99,4.99
9565,103063,19,Fish Tacos,Entree,2,29.49,58.98
9566,103063,31,Apple Pie,Dessert,1,11.12,11.12
9567,103064,38,Craft Coffee,Beverage,1,8.23,8.23
9568,103065,41,Red Wine Glass,Beverage,1,8.5,8.5
9569,103065,14,Caprese Salad,Salad,1,9.83,9.83
9570,103065,6,Spinach Artichoke Dip,Appetizer,1,10.71,10.71
9571,103066,20,Chicken Alfredo,Entree,1,12.88,12.88
9572,103066,47,Kids Cheese Pizza,Kids,1,6.45,6.45
9573,103067,2,Crispy Calamari,Appetizer,1,6.25,6.25
9574,103067,14,Caprese Salad,Salad,1,9.29,9.29
9575,103068,28,Beef Ramen,Entree,1,14.9,14.9
9576,103068,17,Cheeseburger,Entree,1,17.78,17.78
9577,103069,8,Deviled Eggs,Appetizer,1,6.94,6.94
9578,103069,22,Salmon Bowl,Entree,1,26.47,26.47
9579,103069,3,Loaded Nachos,Appetizer,1,8.07,8.07
9580,103069,5,Bruschetta,Appetizer,2,11.36,22.72
9581,103069,41,Red Wine Glass,Beverage,1,8.91,8.91
9582,103069,16,BBQ Chicken Pizza,Entree,1,23.79,23.79
9583,103070,56,Tiramisu (Small),Dessert,1,10.66,10.66
9584,103070,41,Red Wine Glass,Beverage,1,8.53,8.53
9585,103070,46,Kids Chicken Tenders,Kids,2,7.32,14.64
9586,103071,16,BBQ Chicken Pizza,Entree,1,23.84,23.84
9587,103071,22,Salmon Bowl,Entree,1,27.56,27.56
9588,103071,19,Fish Tacos,Entree,1,29.03,29.03
9589,103071,30,Cheesecake,Dessert,1,9.43,9.43
9590,103072,30,Cheesecake,Dessert,1,10.0,10.0
9591,103072,20,Chicken Alfredo,Entree,2,13.69,27.38
9592,103072,44,Milkshake,Beverage,1,5.56,5.56
9593,103072,35,House Soda,Beverage,1,6.1,6.1
9594,103073,15,Margherita Pizza,Entree,1,26.03,26.03
9595,103073,3,Loaded Nachos,Appetizer,1,8.1,8.1
9596,103074,21,Ribeye Steak,Entree,1,28.08,28.08
9597,103074,27,Falafel Plate,Entree,1,14.69,14.69
9598,103075,18,Mushroom Swiss Burger,Entree,1,24.29,24.29
9599,103075,24,Chicken Parmesan,Entree,1,16.71,16.71
9600,103075,5,Bruschetta,Appetizer,1,11.69,11.69
9601,103075,45,Kids Mac & Cheese,Kids,1,6.69,6.69
9602,103075,16,BBQ Chicken Pizza,Entree,1,24.41,24.41
9603,103075,7,Mozzarella Sticks,Appetizer,1,12.55,12.55
9604,103076,28,Beef Ramen,Entree,2,14.92,29.84
9605,103076,8,Deviled Eggs,Appetizer,1,6.5,6.5
9606,103076,43,Sparkling Water,Beverage,1,4.85,4.85
9607,103076,25,Short Rib Sandwich,Entree,1,30.62,30.62
9608,103077,42,White Wine Glass,Beverage,1,3.5,3.5
9609,103077,6,Spinach Artichoke Dip,Appetizer,1,11.0,11.0
9610,103077,25,Short Rib Sandwich,Entree,1,32.1,32.1
9611,103078,60,Espresso (Vegan),Beverage,1,3.6,3.6
9612,103078,35,House Soda,Beverage,2,6.09,12.18
9613,103078,59,Craft Coffee (Spicy),Beverage,1,9.42,9.42
9614,103078,38,Craft Coffee,Beverage,1,8.35,8.35
9615,103078,15,Margherita Pizza,Entree,1,26.56,26.56
9616,103079,1,Garlic Knots,Appetizer,1,10.3,10.3
9617,103080,25,Short Rib Sandwich,Entree,2,32.63,65.26
9618,103080,2,Crispy Calamari,Appetizer,1,6.35,6.35
9619,103080,20,Chicken Alfredo,Entree,1,13.58,13.58
9620,103080,37,Lemonade,Beverage,1,9.7,9.7
9621,103081,58,Brownie Skillet (Extra Sauce),Dessert,1,8.11,8.11
9622,103081,29,Chocolate Cake,Dessert,2,10.91,21.82
9623,103081,17,Cheeseburger,Entree,1,16.93,16.93
9624,103081,38,Craft Coffee,Beverage,1,8.12,8.12
9625,103082,53,Coleslaw,Side,2,4.81,9.62
9626,103082,8,Deviled Eggs,Appetizer,2,6.56,13.12
9627,103083,34,Brownie Skillet,Dessert,1,12.07,12.07
9628,103084,6,Spinach Artichoke Dip,Appetizer,1,11.03,11.03
9629,103084,40,IPA Pint,Beverage,1,7.82,7.82
9630,103084,41,Red Wine Glass,Beverage,2,8.78,17.56
9631,103085,28,Beef Ramen,Entree,1,14.74,14.74
9632,103085,27,Falafel Plate,Entree,1,14.97,14.97
9633,103086,29,Chocolate Cake,Dessert,1,11.47,11.47
9634,103086,59,Craft Coffee (Spicy),Beverage,1,9.77,9.77
9635,103087,7,Mozzarella Sticks,Appetizer,1,12.77,12.77
9636,103087,21,Ribeye Steak,Entree,1,28.12,28.12
9637,103088,50,Sweet Potato Fries,Side,1,5.3,5.3
9638,103088,43,Sparkling Water,Beverage,1,4.81,4.81
9639,103089,27,Falafel Plate,Entree,1,14.96,14.96
9640,103089,5,Bruschetta,Appetizer,1,11.55,11.55
9641,103089,42,White Wine Glass,Beverage,1,3.37,3.37
9642,103090,26,Shrimp Scampi,Entree,1,20.19,20.19
9643,103090,7,Mozzarella Sticks,Appetizer,1,12.01,12.01
9644,103091,41,Red Wine Glass,Beverage,1,9.04,9.04
9645,103091,22,Salmon Bowl,Entree,1,27.44,27.44
9646,103092,43,Sparkling Water,Beverage,1,4.96,4.96
9647,103092,38,Craft Coffee,Beverage,1,8.24,8.24
9648,103092,20,Chicken Alfredo,Entree,1,13.42,13.42
9649,103092,47,Kids Cheese Pizza,Kids,1,6.51,6.51
9650,103092,8,Deviled Eggs,Appetizer,1,6.77,6.77
9651,103093,57,Bruschetta (Vegan),Appetizer,1,12.92,12.92
9652,103093,23,Veggie Stir Fry,Entree,1,19.15,19.15
9653,103093,42,White Wine Glass,Beverage,1,3.43,3.43
9654,103093,35,House Soda,Beverage,1,5.95,5.95
9655,103094,40,IPA Pint,Beverage,1,7.64,7.64
9656,103094,57,Bruschetta (Vegan),Appetizer,1,12.8,12.8
9657,103095,31,Apple Pie,Dessert,1,11.2,11.2
9658,103095,2,Crispy Calamari,Appetizer,1,6.24,6.24
9659,103095,50,Sweet Potato Fries,Side,1,5.36,5.36
9660,103096,47,Kids Cheese Pizza,Kids,1,6.41,6.41
9661,103096,49,French Fries,Side,1,7.12,7.12
9662,103096,37,Lemonade,Beverage,1,10.01,10.01
9663,103097,6,Spinach Artichoke Dip,Appetizer,1,10.8,10.8
9664,103097,8,Deviled Eggs,Appetizer,1,6.9,6.9
9665,103097,52,Side Rice,Side,1,4.18,4.18
9666,103097,18,Mushroom Swiss Burger,Entree,1,24.44,24.44
9667,103097,27,Falafel Plate,Entree,1,14.89,14.89
9668,103098,36,Iced Tea,Beverage,1,7.67,7.67
9669,103098,13,Kale Crunch Salad,Salad,2,8.28,16.56
9670,103099,3,Loaded Nachos,Appetizer,1,7.81,7.81
9671,103099,59,Craft Coffee (Spicy),Beverage,2,9.39,18.78
9672,103099,34,Brownie Skillet,Dessert,1,11.87,11.87
9673,103099,17,Cheeseburger,Entree,1,17.52,17.52
9674,103099,24,Chicken Parmesan,Entree,1,16.59,16.59
9675,103100,59,Craft Coffee (Spicy),Beverage,1,10.05,10.05
9676,103100,4,Buffalo Wings,Appetizer,1,7.44,7.44
9677,103100,22,Salmon Bowl,Entree,1,26.85,26.85
9678,103100,24,Chicken Parmesan,Entree,1,15.8,15.8
9679,103100,17,Cheeseburger,Entree,1,17.38,17.38
9680,103101,22,Salmon Bowl,Entree,1,26.07,26.07
9681,103102,41,Red Wine Glass,Beverage,1,9.02,9.02
9682,103102,26,Shrimp Scampi,Entree,1,19.37,19.37
9683,103102,28,Beef Ramen,Entree,1,15.09,15.09
9684,103102,42,White Wine Glass,Beverage,2,3.42,6.84
9685,103102,20,Chicken Alfredo,Entree,1,13.48,13.48
9686,103103,25,Short Rib Sandwich,Entree,1,31.4,31.4
9687,103104,27,Falafel Plate,Entree,1,15.06,15.06
9688,103104,5,Bruschetta,Appetizer,1,11.59,11.59
9689,103104,16,BBQ Chicken Pizza,Entree,1,23.06,23.06
9690,103104,4,Buffalo Wings,Appetizer,1,7.75,7.75
9691,103105,7,Mozzarella Sticks,Appetizer,1,12.74,12.74
9692,103105,19,Fish Tacos,Entree,1,28.66,28.66
9693,103106,44,Milkshake,Beverage,2,5.41,10.82
9694,103106,9,Caesar Salad,Salad,1,10.81,10.81
9695,103107,4,Buffalo Wings,Appetizer,1,7.44,7.44
9696,103108,18,Mushroom Swiss Burger,Entree,1,23.86,23.86
9697,103108,23,Veggie Stir Fry,Entree,1,20.05,20.05
9698,103109,18,Mushroom Swiss Burger,Entree,1,23.8,23.8
9699,103109,16,BBQ Chicken Pizza,Entree,2,24.22,48.44
9700,103109,60,Espresso (Vegan),Beverage,1,3.53,3.53
9701,103109,2,Crispy Calamari,Appetizer,1,6.1,6.1
9702,103110,41,Red Wine Glass,Beverage,1,8.86,8.86
9703,103110,21,Ribeye Steak,Entree,1,28.8,28.8
9704,103110,27,Falafel Plate,Entree,1,15.38,15.38
9705,103111,31,Apple Pie,Dessert,1,10.94,10.94
9706,103111,47,Kids Cheese Pizza,Kids,1,6.7,6.7
9707,103111,40,IPA Pint,Beverage,1,7.65,7.65
9708,103111,35,House Soda,Beverage,1,6.04,6.04
9709,103111,33,Tiramisu,Dessert,1,9.06,9.06
9710,103112,2,Crispy Calamari,Appetizer,1,6.2,6.2
9711,103112,5,Bruschetta,Appetizer,1,11.04,11.04
9712,103113,44,Milkshake,Beverage,1,5.51,5.51
9713,103113,16,BBQ Chicken Pizza,Entree,2,23.63,47.26
9714,103114,36,Iced Tea,Beverage,2,7.44,14.88
9715,103114,51,Seasonal Veggies,Side,1,5.32,5.32
9716,103114,26,Shrimp Scampi,Entree,1,19.24,19.24
9717,103114,6,Spinach Artichoke Dip,Appetizer,1,11.16,11.16
9718,103115,1,Garlic Knots,Appetizer,1,10.34,10.34
9719,103115,19,Fish Tacos,Entree,1,29.08,29.08
9720,103115,2,Crispy Calamari,Appetizer,1,6.28,6.28
9721,103115,7,Mozzarella Sticks,Appetizer,1,12.37,12.37
9722,103116,39,Espresso,Beverage,1,9.86,9.86
9723,103116,22,Salmon Bowl,Entree,1,25.76,25.76
9724,103116,32,Ice Cream Sundae,Dessert,1,10.39,10.39
9725,103116,58,Brownie Skillet (Extra Sauce),Dessert,1,7.81,7.81
9726,103117,37,Lemonade,Beverage,2,9.91,19.82
9727,103117,28,Beef Ramen,Entree,1,14.99,14.99
9728,103117,42,White Wine Glass,Beverage,1,3.54,3.54
9729,103118,34,Brownie Skillet,Dessert,1,11.61,11.61
9730,103118,18,Mushroom Swiss Burger,Entree,1,24.29,24.29
9731,103118,42,White Wine Glass,Beverage,1,3.38,3.38
9732,103118,60,Espresso (Vegan),Beverage,2,3.55,7.1
9733,103118,15,Margherita Pizza,Entree,1,25.79,25.79
9734,103118,23,Veggie Stir Fry,Entree,1,20.25,20.25
9735,103119,20,Chicken Alfredo,Entree,1,13.34,13.34
9736,103119,17,Cheeseburger,Entree,1,16.9,16.9
9737,103119,28,Beef Ramen,Entree,2,15.14,30.28
9738,103119,24,Chicken Parmesan,Entree,1,16.48,16.48
9739,103120,27,Falafel Plate,Entree,1,15.13,15.13
9740,103120,40,IPA Pint,Beverage,1,7.78,7.78
9741,103120,17,Cheeseburger,Entree,2,16.94,33.88
9742,103120,22,Salmon Bowl,Entree,1,27.24,27.24
9743,103120,26,Shrimp Scampi,Entree,1,19.36,19.36
9744,103121,42,White Wine Glass,Beverage,1,3.49,3.49
9745,103121,59,Craft Coffee (Spicy),Beverage,1,9.39,9.39
9746,103122,15,Margherita Pizza,Entree,1,26.26,26.26
9747,103122,23,Veggie Stir Fry,Entree,1,19.82,19.82
9748,103123,20,Chicken Alfredo,Entree,1,12.92,12.92
9749,103123,37,Lemonade,Beverage,1,9.95,9.95
9750,103123,22,Salmon Bowl,Entree,1,26.89,26.89
9751,103124,10,House Greens,Salad,1,8.61,8.61
9752,103124,29,Chocolate Cake,Dessert,1,11.44,11.44
9753,103124,23,Veggie Stir Fry,Entree,1,19.44,19.44
9754,103125,60,Espresso (Vegan),Beverage,1,3.53,3.53
9755,103126,18,Mushroom Swiss Burger,Entree,2,24.07,48.14
9756,103126,60,Espresso (Vegan),Beverage,1,3.67,3.67
9757,103126,19,Fish Tacos,Entree,1,29.2,29.2
9758,103126,44,Milkshake,Beverage,1,5.34,5.34
9759,103126,4,Buffalo Wings,Appetizer,1,7.51,7.51
9760,103126,42,White Wine Glass,Beverage,1,3.5,3.5
9761,103127,40,IPA Pint,Beverage,1,7.56,7.56
9762,103127,37,Lemonade,Beverage,1,9.91,9.91
9763,103127,24,Chicken Parmesan,Entree,1,16.14,16.14
9764,103127,26,Shrimp Scampi,Entree,1,19.09,19.09
9765,103127,6,Spinach Artichoke Dip,Appetizer,1,10.58,10.58
9766,103128,19,Fish Tacos,Entree,1,29.18,29.18
9767,103128,59,Craft Coffee (Spicy),Beverage,1,9.38,9.38
9768,103128,37,Lemonade,Beverage,1,10.03,10.03
9769,103128,21,Ribeye Steak,Entree,1,28.64,28.64
9770,103129,3,Loaded Nachos,Appetizer,1,8.1,8.1
9771,103129,27,Falafel Plate,Entree,1,14.79,14.79
9772,103129,17,Cheeseburger,Entree,1,16.95,16.95
9773,103129,37,Lemonade,Beverage,1,9.95,9.95
9774,103129,38,Craft Coffee,Beverage,1,8.2,8.2
9775,103130,49,French Fries,Side,1,6.83,6.83
9776,103130,19,Fish Tacos,Entree,1,27.83,27.83
9777,103130,23,Veggie Stir Fry,Entree,2,19.8,39.6
9778,103130,27,Falafel Plate,Entree,1,15.23,15.23
9779,103130,21,Ribeye Steak,Entree,1,29.72,29.72
9780,103130,2,Crispy Calamari,Appetizer,1,6.09,6.09
9781,103131,41,Red Wine Glass,Beverage,1,8.89,8.89
9782,103131,31,Apple Pie,Dessert,1,11.28,11.28
9783,103131,37,Lemonade,Beverage,1,9.82,9.82
9784,103131,39,Espresso,Beverage,1,10.16,10.16
9785,103131,24,Chicken Parmesan,Entree,2,15.85,31.7
9786,103131,15,Margherita Pizza,Entree,1,25.21,25.21
9787,103131,26,Shrimp Scampi,Entree,1,19.48,19.48
9788,103132,60,Espresso (Vegan),Beverage,2,3.48,6.96
9789,103132,15,Margherita Pizza,Entree,1,26.32,26.32
9790,103132,28,Beef Ramen,Entree,1,15.14,15.14
9791,103132,58,Brownie Skillet (Extra Sauce),Dessert,1,8.1,8.1
9792,103132,24,Chicken Parmesan,Entree,1,16.55,16.55
9793,103133,38,Craft Coffee,Beverage,1,7.93,7.93
9794,103133,7,Mozzarella Sticks,Appetizer,1,12.22,12.22
9795,103134,39,Espresso,Beverage,1,10.2,10.2
9796,103134,24,Chicken Parmesan,Entree,1,15.7,15.7
9797,103134,3,Loaded Nachos,Appetizer,1,8.18,8.18
9798,103134,41,Red Wine Glass,Beverage,1,9.02,9.02
9799,103134,6,Spinach Artichoke Dip,Appetizer,1,10.73,10.73
9800,103135,7,Mozzarella Sticks,Appetizer,1,12.35,12.35
9801,103135,19,Fish Tacos,Entree,1,28.9,28.9
9802,103136,7,Mozzarella Sticks,Appetizer,1,12.66,12.66
9803,103136,37,Lemonade,Beverage,1,9.49,9.49
9804,103136,40,IPA Pint,Beverage,1,7.74,7.74
9805,103137,9,Caesar Salad,Salad,1,11.35,11.35
9806,103137,26,Shrimp Scampi,Entree,1,20.33,20.33
9807,103137,25,Short Rib Sandwich,Entree,2,31.27,62.54
9808,103137,44,Milkshake,Beverage,1,5.34,5.34
9809,103138,16,BBQ Chicken Pizza,Entree,1,23.8,23.8
9810,103138,14,Caprese Salad,Salad,1,9.76,9.76
9811,103138,33,Tiramisu,Dessert,1,9.47,9.47
9812,103138,60,Espresso (Vegan),Beverage,1,3.46,3.46
9813,103139,22,Salmon Bowl,Entree,1,26.08,26.08
9814,103139,39,Espresso,Beverage,1,10.31,10.31
9815,103139,23,Veggie Stir Fry,Entree,1,20.18,20.18
9816,103139,40,IPA Pint,Beverage,1,7.63,7.63
9817,103140,28,Beef Ramen,Entree,1,15.48,15.48
9818,103140,32,Ice Cream Sundae,Dessert,1,10.87,10.87
9819,103140,39,Espresso,Beverage,1,10.09,10.09
9820,103140,41,Red Wine Glass,Beverage,1,8.52,8.52
9821,103141,41,Red Wine Glass,Beverage,1,8.74,8.74
9822,103141,43,Sparkling Water,Beverage,1,4.79,4.79
9823,103141,27,Falafel Plate,Entree,2,14.73,29.46
9824,103141,10,House Greens,Salad,1,8.3,8.3
9825,103141,38,Craft Coffee,Beverage,1,8.24,8.24
9826,103141,7,Mozzarella Sticks,Appetizer,1,12.18,12.18
9827,103142,27,Falafel Plate,Entree,1,15.2,15.2
9828,103143,17,Cheeseburger,Entree,1,17.03,17.03
9829,103144,15,Margherita Pizza,Entree,1,26.34,26.34
9830,103145,8,Deviled Eggs,Appetizer,1,6.81,6.81
9831,103145,44,Milkshake,Beverage,1,5.41,5.41
9832,103146,22,Salmon Bowl,Entree,1,25.88,25.88
9833,103147,7,Mozzarella Sticks,Appetizer,1,12.82,12.82
9834,103147,29,Chocolate Cake,Dessert,1,11.4,11.4
9835,103147,43,Sparkling Water,Beverage,1,5.03,5.03
9836,103147,18,Mushroom Swiss Burger,Entree,1,25.16,25.16
9837,103147,36,Iced Tea,Beverage,1,7.47,7.47
9838,103147,40,IPA Pint,Beverage,1,7.57,7.57
9839,103147,10,House Greens,Salad,2,8.34,16.68
9840,103148,5,Bruschetta,Appetizer,1,11.23,11.23
9841,103148,18,Mushroom Swiss Burger,Entree,1,25.05,25.05
9842,103148,60,Espresso (Vegan),Beverage,1,3.47,3.47
9843,103149,24,Chicken Parmesan,Entree,1,16.27,16.27
9844,103149,28,Beef Ramen,Entree,1,15.14,15.14
9845,103149,42,White Wine Glass,Beverage,1,3.35,3.35
9846,103149,12,Cobb Salad,Salad,1,12.07,12.07
9847,103149,38,Craft Coffee,Beverage,1,7.83,7.83
9848,103149,40,IPA Pint,Beverage,1,7.55,7.55
9849,103150,39,Espresso,Beverage,1,10.16,10.16
9850,103150,1,Garlic Knots,Appetizer,1,10.84,10.84
9851,103151,26,Shrimp Scampi,Entree,1,19.16,19.16
9852,103151,3,Loaded Nachos,Appetizer,1,8.17,8.17
9853,103151,38,Craft Coffee,Beverage,1,7.92,7.92
9854,103152,2,Crispy Calamari,Appetizer,1,6.4,6.4
9855,103153,35,House Soda,Beverage,1,6.3,6.3
9856,103153,5,Bruschetta,Appetizer,1,11.62,11.62
9857,103153,22,Salmon Bowl,Entree,1,27.55,27.55
9858,103153,18,Mushroom Swiss Burger,Entree,1,24.68,24.68
9859,103154,16,BBQ Chicken Pizza,Entree,1,23.59,23.59
9860,103154,38,Craft Coffee,Beverage,1,7.98,7.98
9861,103154,23,Veggie Stir Fry,Entree,1,19.96,19.96
9862,103154,24,Chicken Parmesan,Entree,1,15.87,15.87
9863,103155,25,Short Rib Sandwich,Entree,1,31.46,31.46
9864,103155,43,Sparkling Water,Beverage,1,4.95,4.95
9865,103156,36,Iced Tea,Beverage,1,7.41,7.41
9866,103157,17,Cheeseburger,Entree,1,17.83,17.83
9867,103157,3,Loaded Nachos,Appetizer,1,8.17,8.17
9868,103158,60,Espresso (Vegan),Beverage,1,3.5,3.5
9869,103158,59,Craft Coffee (Spicy),Beverage,1,9.46,9.46
9870,103158,19,Fish Tacos,Entree,1,28.71,28.71
9871,103158,6,Spinach Artichoke Dip,Appetizer,1,10.73,10.73
9872,103159,43,Sparkling Water,Beverage,1,5.05,5.05
9873,103159,47,Kids Cheese Pizza,Kids,1,6.76,6.76
9874,103160,47,Kids Cheese Pizza,Kids,1,6.56,6.56
9875,103160,27,Falafel Plate,Entree,1,14.64,14.64
9876,103160,59,Craft Coffee (Spicy),Beverage,2,9.6,19.2
9877,103160,38,Craft Coffee,Beverage,1,7.93,7.93
9878,103160,4,Buffalo Wings,Appetizer,1,7.55,7.55
9879,103161,45,Kids Mac & Cheese,Kids,1,6.71,6.71
9880,103161,35,House Soda,Beverage,1,6.19,6.19
9881,103161,16,BBQ Chicken Pizza,Entree,1,22.97,22.97
